[2025-10-31 09:10:12:686] [9:10:12] 正在启动游戏客户端控制器...
[2025-10-31 09:10:12:687] [9:10:12] 游戏控制台启动完成...

[2025-10-31 09:10:17:059] [9:10:17] 正在启动数据库服务器...
[2025-10-31 09:10:19:141] [9:10:18] 数据库服务器启动完成...
[2025-10-31 09:10:19:488] [9:10:19] 正在启动游戏主程序...

[2025-10-31 09:10:28:801] [9:10:28] 游戏主程序启动完成...
[2025-10-31 09:10:28:893] [9:10:28] 正在启动游戏网关[7001]...
[2025-10-31 09:10:28:895] [9:10:28] 游戏网关启动完成[7001]...
[2025-10-31 09:10:29:104] [9:10:29] 正在启动登录网关[7000]...

[2025-10-31 11:09:39:933] [11:09:39] 正在开始停止服务器...
[2025-10-31 11:09:41:041] [11:09:40] 登录网关已停止...
[2025-10-31 11:09:41:042] [11:09:41] 游戏网关一已停止...

[2025-10-31 11:09:42:932] [11:09:42] 游戏引擎主程序已停止...

[2025-10-31 11:09:54:251] [11:09:53] 游戏数据库服务器已停止...

[2025-10-31 11:10:55:605] [11:10:55] 正在启动数据库服务器...

[2025-10-31 11:10:57:368] [11:10:57] 数据库服务器启动完成...
[2025-10-31 11:10:57:693] [11:10:57] 正在启动游戏主程序...

[2025-10-31 11:11:05:682] [11:11:05] 游戏主程序启动完成...
[2025-10-31 11:11:05:999] [11:11:05] 正在启动游戏网关[7001]...
[2025-10-31 11:11:06:002] [11:11:05] 游戏网关启动完成[7001]...
[2025-10-31 11:11:06:217] [11:11:06] 正在启动登录网关[7000]...

[2025-10-31 12:47:02:215] [12:47:02] 正在开始停止服务器...
[2025-10-31 12:47:03:233] [12:47:03] 登录网关已停止...
[2025-10-31 12:47:03:234] [12:47:03] 游戏网关一已停止...

[2025-10-31 12:47:07:145] [12:47:07] 游戏引擎主程序已停止...

[2025-10-31 12:47:18:434] [12:47:18] 游戏数据库服务器已停止...

[2025-10-31 12:48:09:415] [12:48:09] 正在启动数据库服务器...
[2025-10-31 12:48:10:742] [12:48:10] 数据库服务器启动完成...
[2025-10-31 12:48:11:068] [12:48:10] 正在启动游戏主程序...

[2025-10-31 12:48:19:051] [12:48:19] 游戏主程序启动完成...
[2025-10-31 12:48:19:375] [12:48:19] 正在启动游戏网关[7001]...
[2025-10-31 12:48:19:380] [12:48:19] 游戏网关启动完成[7001]...
[2025-10-31 12:48:19:603] [12:48:19] 正在启动登录网关[7000]...

[2025-10-31 15:42:10:881] [15:42:10] 正在开始停止服务器...
[2025-10-31 15:42:11:926] [15:42:11] 登录网关已停止...
[2025-10-31 15:42:11:926] [15:42:11] 游戏网关一已停止...

[2025-10-31 15:42:16:355] [15:42:16] 游戏引擎主程序已停止...

[2025-10-31 15:42:27:628] [15:42:27] 游戏数据库服务器已停止...

[2025-10-31 15:42:46:108] [15:42:46] 正在启动数据库服务器...

[2025-10-31 15:42:47:856] [15:42:47] 数据库服务器启动完成...
[2025-10-31 15:42:48:183] [15:42:48] 正在启动游戏主程序...

[2025-10-31 15:42:56:168] [15:42:56] 游戏主程序启动完成...
[2025-10-31 15:42:56:497] [15:42:56] 正在启动游戏网关[7001]...
[2025-10-31 15:42:56:498] [15:42:56] 游戏网关启动完成[7001]...
[2025-10-31 15:42:56:714] [15:42:56] 正在启动登录网关[7000]...

[2025-11-01 04:11:07:866] [4:11:07] 游戏引擎服务器心跳中断，已被重新启动...
[2025-11-01 04:11:08:954] [4:11:08] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:14:40:663] [4:14:40] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:14:42:630] [4:14:42] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:14:44:590] [4:14:44] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:14:46:679] [4:14:46] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:14:48:646] [4:14:48] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:14:50:739] [4:14:50] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:14:52:708] [4:14:52] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:14:54:799] [4:14:54] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:14:56:759] [4:14:56] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:14:58:718] [4:14:58] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:00:804] [4:15:00] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:02:770] [4:15:02] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:04:840] [4:15:04] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:06:818] [4:15:06] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:08:896] [4:15:08] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:10:859] [4:15:10] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:12:854] [4:15:12] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:14:919] [4:15:14] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:16:896] [4:15:16] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:18:966] [4:15:18] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:20:941] [4:15:20] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:22:907] [4:15:22] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:25:013] [4:15:24] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:26:968] [4:15:26] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:29:056] [4:15:28] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:31:016] [4:15:30] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:32:982] [4:15:32] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:35:074] [4:15:34] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:37:033] [4:15:37] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:39:111] [4:15:39] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:41:085] [4:15:41] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:43:168] [4:15:43] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:45:129] [4:15:45] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:47:093] [4:15:47] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:49:180] [4:15:49] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:51:137] [4:15:51] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:53:217] [4:15:53] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:55:184] [4:15:55] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:15:57:282] [4:15:57] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:15:59:238] [4:15:59] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:01:225] [4:16:01] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:03:304] [4:16:03] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:05:274] [4:16:05] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:07:343] [4:16:07] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:09:309] [4:16:09] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:11:408] [4:16:11] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:13:366] [4:16:13] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:15:335] [4:16:15] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:17:418] [4:16:17] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:19:380] [4:16:19] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:21:453] [4:16:21] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:23:439] [4:16:23] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:25:400] [4:16:25] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:27:476] [4:16:27] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:29:438] [4:16:29] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:31:527] [4:16:31] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:33:494] [4:16:33] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:35:560] [4:16:35] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:37:535] [4:16:37] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:39:509] [4:16:39] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:41:578] [4:16:41] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:43:549] [4:16:43] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:45:633] [4:16:45] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:47:592] [4:16:47] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:49:669] [4:16:49] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:51:643] [4:16:51] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:53:609] [4:16:53] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:55:687] [4:16:55] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:16:57:668] [4:16:57] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:16:59:740] [4:16:59] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:01:704] [4:17:01] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:03:789] [4:17:03] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:05:745] [4:17:05] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:07:721] [4:17:07] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:09:796] [4:17:09] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:11:770] [4:17:11] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:13:840] [4:17:13] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:15:822] [4:17:15] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:17:889] [4:17:17] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:19:867] [4:17:19] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:21:859] [4:17:21] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:23:929] [4:17:23] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:25:900] [4:17:25] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:27:975] [4:17:27] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:29:936] [4:17:29] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:31:909] [4:17:31] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:33:992] [4:17:33] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:35:957] [4:17:35] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:38:043] [4:17:37] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:40:013] [4:17:39] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:41:991] [4:17:41] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:44:061] [4:17:43] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:46:039] [4:17:46] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:48:107] [4:17:48] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:50:085] [4:17:50] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:52:162] [4:17:52] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:54:121] [4:17:54] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:17:56:097] [4:17:56] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:17:58:180] [4:17:58] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:00:150] [4:18:00] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:02:220] [4:18:02] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:04:189] [4:18:04] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:06:272] [4:18:06] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:08:236] [4:18:08] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:10:308] [4:18:10] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:12:290] [4:18:12] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:14:246] [4:18:14] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:16:334] [4:18:16] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:18:303] [4:18:18] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:20:372] [4:18:20] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:22:347] [4:18:22] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:24:421] [4:18:24] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:26:389] [4:18:26] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:28:366] [4:18:28] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:30:454] [4:18:30] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:32:418] [4:18:32] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:34:506] [4:18:34] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:36:469] [4:18:36] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:38:436] [4:18:38] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:40:527] [4:18:40] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:42:487] [4:18:42] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:44:562] [4:18:44] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:46:533] [4:18:46] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:48:616] [4:18:48] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:50:584] [4:18:50] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:52:555] [4:18:52] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:54:629] [4:18:54] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:18:56:600] [4:18:56] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:18:58:668] [4:18:58] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:19:00:642] [4:19:00] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:19:02:623] [4:19:02] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:19:04:703] [4:19:04] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:19:06:667] [4:19:06] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:19:08:756] [4:19:08] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:19:10:723] [4:19:10] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:19:12:813] [4:19:12] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:19:14:775] [4:19:14] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:19:16:737] [4:19:16] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:19:18:815] [4:19:18] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:19:20:779] [4:19:20] RunGate(331798, 7001) Connect Fail

[2025-11-01 04:19:22:861] [4:19:22] RunGate(331798, 7001) Connect Fail
[2025-11-01 04:19:24:836] [4:19:24] RunGate(331798, 7001) Connect Fail
