[2025-09-28 10:18:32:514] [10:18:32] 正在启动游戏客户端控制器...
[2025-09-28 10:18:32:517] [10:18:32] 游戏控制台启动完成...

[2025-09-28 11:20:37:012] [11:20:36] 正在启动数据库服务器...
[2025-09-28 11:20:38:641] [11:20:38] 数据库服务器启动完成...
[2025-09-28 11:20:39:629] [11:20:39] 正在启动游戏主程序...

[2025-09-28 11:20:53:303] [11:20:53] 游戏主程序启动完成...
[2025-09-28 11:20:53:630] [11:20:53] 正在启动游戏网关[7001]...
[2025-09-28 11:20:53:738] [11:20:53] 游戏网关启动完成[7001]...
[2025-09-28 11:20:54:178] [11:20:54] 正在启动登录网关[7000]...

[2025-09-28 15:02:03:484] [15:02:03] 正在开始停止服务器...
[2025-09-28 15:02:04:558] [15:02:04] 登录网关已停止...
[2025-09-28 15:02:04:560] [15:02:04] 游戏网关一已停止...
[2025-09-28 15:02:06:980] [15:02:06] 游戏引擎主程序已停止...

[2025-09-28 15:02:18:261] [15:02:17] 游戏数据库服务器已停止...
[2025-09-28 15:02:20:763] [15:02:20] 正在启动数据库服务器...

[2025-09-28 15:02:22:518] [15:02:22] 数据库服务器启动完成...
[2025-09-28 15:02:22:847] [15:02:22] 正在启动游戏主程序...

[2025-09-28 15:02:31:155] [15:02:30] 游戏主程序启动完成...
[2025-09-28 15:02:31:265] [15:02:31] 正在启动游戏网关[7001]...
[2025-09-28 15:02:31:267] [15:02:31] 游戏网关启动完成[7001]...
[2025-09-28 15:02:31:479] [15:02:31] 正在启动登录网关[7000]...

[2025-09-28 15:14:28:123] [15:14:28] 正在开始停止服务器...
[2025-09-28 15:14:29:167] [15:14:29] 登录网关已停止...
[2025-09-28 15:14:29:167] [15:14:29] 游戏网关一已停止...

[2025-09-28 15:14:32:602] [15:14:32] 游戏引擎主程序已停止...

[2025-09-28 15:14:43:853] [15:14:43] 游戏数据库服务器已停止...

[2025-09-28 15:14:48:142] [15:14:48] 正在启动数据库服务器...
[2025-09-28 15:14:49:994] [15:14:49] 数据库服务器启动完成...
[2025-09-28 15:14:50:105] [15:14:50] 正在启动游戏主程序...

[2025-09-28 15:14:58:487] [15:14:58] 游戏主程序启动完成...
[2025-09-28 15:14:58:490] [15:14:58] 正在启动游戏网关[7001]...
[2025-09-28 15:14:58:528] [15:14:58] 游戏网关启动完成[7001]...
[2025-09-28 15:14:58:746] [15:14:58] 正在启动登录网关[7000]...

[2025-09-28 15:16:35:318] [15:16:35] 正在开始停止服务器...
[2025-09-28 15:16:36:399] [15:16:36] 登录网关已停止...
[2025-09-28 15:16:36:400] [15:16:36] 游戏网关一已停止...

[2025-09-28 15:16:38:811] [15:16:38] 游戏引擎主程序已停止...

[2025-09-28 15:16:50:120] [15:16:49] 游戏数据库服务器已停止...
[2025-09-28 15:16:51:386] [15:16:51] 正在启动数据库服务器...

[2025-09-28 15:16:53:144] [15:16:53] 数据库服务器启动完成...
[2025-09-28 15:16:53:467] [15:16:53] 正在启动游戏主程序...

[2025-09-28 15:17:01:689] [15:17:01] 游戏主程序启动完成...

[2025-09-28 15:17:02:021] [15:17:02] 正在启动游戏网关[7001]...
[2025-09-28 15:17:02:026] [15:17:02] 游戏网关启动完成[7001]...
[2025-09-28 15:17:02:342] [15:17:02] 正在启动登录网关[7000]...

[2025-09-29 08:55:51:445] [8:55:51] 游戏引擎服务器心跳中断，已被重新启动...
[2025-09-29 08:55:51:552] [8:55:51] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:10:35:065] [17:10:35] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:10:37:047] [17:10:37] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:10:39:124] [17:10:39] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:10:41:091] [17:10:41] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:10:43:167] [17:10:43] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:10:45:138] [17:10:45] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:10:47:218] [17:10:47] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:10:49:175] [17:10:49] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:10:51:147] [17:10:51] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:10:53:225] [17:10:53] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:10:55:189] [17:10:55] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:10:57:280] [17:10:57] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:10:59:251] [17:10:59] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:01:311] [17:11:01] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:03:298] [17:11:03] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:05:257] [17:11:05] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:07:342] [17:11:07] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:09:300] [17:11:09] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:11:384] [17:11:11] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:13:349] [17:11:13] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:15:434] [17:11:15] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:17:392] [17:11:17] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:19:358] [17:11:19] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:21:450] [17:11:21] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:23:417] [17:11:23] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:25:496] [17:11:25] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:27:460] [17:11:27] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:29:534] [17:11:29] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:31:510] [17:11:31] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:33:485] [17:11:33] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:35:551] [17:11:35] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:37:522] [17:11:37] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:39:606] [17:11:39] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:41:582] [17:11:41] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:43:643] [17:11:43] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:45:610] [17:11:45] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:47:597] [17:11:47] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:49:655] [17:11:49] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:51:644] [17:11:51] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:53:728] [17:11:53] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:55:705] [17:11:55] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:11:57:661] [17:11:57] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:11:59:741] [17:11:59] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:01:720] [17:12:01] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:03:791] [17:12:03] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:05:751] [17:12:05] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:07:835] [17:12:07] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:09:804] [17:12:09] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:11:771] [17:12:11] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:13:857] [17:12:13] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:15:818] [17:12:15] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:17:901] [17:12:17] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:19:872] [17:12:19] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:21:938] [17:12:21] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:23:920] [17:12:23] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:25:877] [17:12:25] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:27:955] [17:12:27] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:29:924] [17:12:29] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:32:008] [17:12:31] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:33:979] [17:12:33] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:36:062] [17:12:35] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:38:032] [17:12:37] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:39:983] [17:12:39] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:42:067] [17:12:41] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:44:044] [17:12:44] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:46:117] [17:12:46] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:48:078] [17:12:48] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:50:163] [17:12:50] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:52:122] [17:12:52] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:54:222] [17:12:54] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:12:56:172] [17:12:56] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:12:58:152] [17:12:58] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:00:228] [17:13:00] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:02:193] [17:13:02] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:04:273] [17:13:04] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:06:247] [17:13:06] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:08:211] [17:13:08] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:10:289] [17:13:10] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:12:265] [17:13:12] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:14:334] [17:13:14] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:16:304] [17:13:16] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:18:392] [17:13:18] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:20:349] [17:13:20] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:22:318] [17:13:22] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:24:403] [17:13:24] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:26:392] [17:13:26] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:28:466] [17:13:28] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:30:425] [17:13:30] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:32:399] [17:13:32] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:34:484] [17:13:34] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:36:441] [17:13:36] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:38:517] [17:13:38] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:40:487] [17:13:40] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:42:571] [17:13:42] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:44:539] [17:13:44] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:46:514] [17:13:46] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:48:578] [17:13:48] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:50:550] [17:13:50] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:52:638] [17:13:52] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:54:604] [17:13:54] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:13:56:684] [17:13:56] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:13:58:641] [17:13:58] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:00:622] [17:14:00] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:02:686] [17:14:02] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:04:660] [17:14:04] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:06:752] [17:14:06] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:08:707] [17:14:08] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:10:778] [17:14:10] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:12:754] [17:14:12] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:14:725] [17:14:14] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:16:808] [17:14:16] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:18:764] [17:14:18] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:20:851] [17:14:20] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:22:818] [17:14:22] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:24:907] [17:14:24] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:26:858] [17:14:26] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:28:833] [17:14:28] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:30:916] [17:14:30] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:32:878] [17:14:32] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:34:967] [17:14:34] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:36:937] [17:14:36] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:39:006] [17:14:38] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:40:978] [17:14:40] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:42:951] [17:14:42] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:45:033] [17:14:44] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:47:005] [17:14:46] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:49:065] [17:14:48] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:51:039] [17:14:51] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:53:128] [17:14:53] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:55:088] [17:14:55] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:14:57:168] [17:14:57] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:14:59:138] [17:14:59] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:01:104] [17:15:01] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:03:173] [17:15:03] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:05:157] [17:15:05] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:07:231] [17:15:07] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:09:195] [17:15:09] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:11:168] [17:15:11] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:13:246] [17:15:13] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:15:223] [17:15:15] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:17:295] [17:15:17] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:19:272] [17:15:19] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:21:242] [17:15:21] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:23:326] [17:15:23] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:25:295] [17:15:25] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:27:375] [17:15:27] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:29:339] [17:15:29] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:31:413] [17:15:31] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:33:388] [17:15:33] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:35:356] [17:15:35] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:37:433] [17:15:37] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:39:404] [17:15:39] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:41:472] [17:15:41] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:43:438] [17:15:43] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:45:516] [17:15:45] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:47:495] [17:15:47] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:49:455] [17:15:49] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:51:535] [17:15:51] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:53:504] [17:15:53] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:55:597] [17:15:55] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:15:57:553] [17:15:57] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:15:59:647] [17:15:59] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:01:602] [17:16:01] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:03:575] [17:16:03] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:05:650] [17:16:05] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:07:621] [17:16:07] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:09:695] [17:16:09] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:11:674] [17:16:11] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:13:736] [17:16:13] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:15:718] [17:16:15] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:17:673] [17:16:17] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:19:755] [17:16:19] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:21:731] [17:16:21] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:23:804] [17:16:23] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:25:777] [17:16:25] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:27:861] [17:16:27] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:29:812] [17:16:29] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:31:786] [17:16:31] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:33:868] [17:16:33] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:35:836] [17:16:35] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:37:916] [17:16:37] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:39:888] [17:16:39] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:41:962] [17:16:41] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:43:935] [17:16:43] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:46:021] [17:16:45] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:47:988] [17:16:47] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:49:965] [17:16:49] RunGate(659774, 7001) Connect Fail

[2025-09-29 17:16:52:045] [17:16:51] RunGate(659774, 7001) Connect Fail
[2025-09-29 17:16:53:999] [17:16:53] RunGate(659774, 7001) Connect Fail
